,Unnamed: 0,Name,Position,Age,Team_from,League_from,Team_to,League_to,Season,Market_value,Transfer_fee,Position_general
4095,4181,Arthur Masuaku,Left-Back,22,Olympiacos,Super League Greece,West Ham,Premier League,17,7.0,7.1,3
4096,4182,Denis Cheryshev,Left Winger,25,Real Madrid,LaLiga,Villarreal CF,LaLiga,17,10.0,7.0,1
4097,4183,Konstantinos Mitroglou,Centre-Forward,28,Fulham,English League Championship,Benfica,LaLiga,17,9.5,7.0,1
4098,4184,Gerónimo Rulli,Goalkeeper,24,Man City,Premier League,Real Sociedad,LaLiga,17,8.0,7.0,4
4099,4185,Odil Akhmedov,Defensive Midfield,29,Krasnodar,Premier League,SIPG,Super League Greece,17,7.0,7.0,2
4100,4186,Anwar El Ghazi,Left Winger,21,AFC Ajax,Eredivisie League(Nederland),LOSC Lille,French Ligue 1,17,6.5,7.0,1
4101,4187,Jonathas,Centre-Forward,27,Real Sociedad,LaLiga,Rubin Kazan,Premier League,17,6.0,7.0,1
4102,4188,Martin Hinteregger,Centre-Back,23,RB Salzburg,German Bundesliga,FC Augsburg,German Bundesliga,17,6.0,7.0,3
4103,4189,Giuliano,Attacking Midfield,26,Grêmio,Italy Serie A,Zenit S-Pb,Premier League,17,5.0,7.0,2
4104,4190,Leo Baptistão,Centre-Forward,23,Atlético Madrid,LaLiga,Espanyol,LaLiga,17,4.0,7.0,1
4105,4191,Lewis Cook,Central Midfield,19,Leeds,English League Championship,Bournemouth,Premier League,17,4.0,7.0,2
4106,4192,Ismael Sosa,Right Winger,29,UNAM Pumas,Mexican League,Tigres UANL,Mexican League,17,3.0,7.0,1
4108,4194,Christian Kabasele,Centre-Back,25,KRC Genk,Jupiler Pro League(Belgium),Watford,Premier League,17,6.0,6.95,3
4109,4195,Patrick Bamford,Centre-Forward,23,Chelsea,Premier League,Middlesbrough,Premier League,17,5.0,6.9,1
4110,4196,Haiqing Cao,Left-Back,23,ZJ Greentown,French Ligue 1,JS Suning,Super League Greece,17,0.175,6.87,3
4111,4197,Hernán Toledo,Left Winger,20,Vélez Sarsfield,LaLiga,Maldonado,Uruguayan Primera Division,17,0.2,6.75,1
4112,4198,Matz Sels,Goalkeeper,24,KAA Gent,Jupiler Pro League(Belgium),Newcastle,English League Championship,17,6.5,6.6,4
4113,4199,Silvio Romero,Centre-Forward,27,Chiapas FC,Mexican League,América,Mexican League,17,3.0,6.6,1
4114,4200,Grant Hanley,Centre-Back,24,Blackburn,English League Championship,Newcastle,English League Championship,17,2.5,6.6,3
4115,4201,Alex Telles,Left-Back,23,Galatasaray,Turkish Super Lig,FC Porto,LaLiga,17,8.5,6.5,3
4116,4202,Douglas Santos,Left-Back,22,Atlético-MG,Italy Serie A,Hamburger SV,German Bundesliga,17,6.0,6.5,3
4117,4203,Matt Phillips,Right Winger,25,QPR,English League Championship,West Brom,Premier League,17,6.0,6.5,1
4118,4204,Hiroshi Kiyotake,Attacking Midfield,26,Hannover 96,German Bundesliga 2,Sevilla FC,LaLiga,17,4.5,6.5,2
4119,4205,Jhon Córdoba,Centre-Forward,23,Granada CF,LaLiga,1.FSV Mainz 05,German Bundesliga,17,3.5,6.5,1
4120,4206,Willy Boly,Centre-Back,25,Braga,LaLiga,FC Porto,LaLiga,17,2.75,6.5,3
4121,4207,Simone Verdi,Right Winger,24,AC Milan,Italy Serie A,Bologna,Italy Serie A,17,2.0,6.5,1
4122,4208,Lys Mousset,Centre-Forward,20,AC Le Havre,Ligue 2,Bournemouth,Premier League,17,0.4,6.5,1
4123,4209,Edimilson Fernandes,Central Midfield,20,FC Sion,Super League Greece,West Ham,Premier League,17,4.5,6.4,2
4124,4210,Loris Karius,Goalkeeper,23,1.FSV Mainz 05,German Bundesliga,Liverpool,Premier League,17,7.0,6.2,4
4125,4211,Neymar,Left Winger,25,FC Barcelona,LaLiga,Paris SG,French Ligue 1,18,100.0,222.0,1
4126,4212,Philippe Coutinho,Attacking Midfield,25,Liverpool,Premier League,FC Barcelona,LaLiga,18,90.0,125.0,2
4127,4213,Ousmane Dembélé,Right Winger,20,Bor. Dortmund,German Bundesliga,FC Barcelona,LaLiga,18,33.0,115.0,1
4128,4214,Romelu Lukaku,Centre-Forward,24,Everton,Premier League,Man Utd,Premier League,18,50.0,84.7,1
4129,4215,Virgil van Dijk,Centre-Back,26,Southampton,Premier League,Liverpool,Premier League,18,30.0,78.8,3
4130,4216,Diego Costa,Centre-Forward,29,Chelsea,Premier League,Atlético Madrid,LaLiga,18,50.0,66.0,1
4131,4217,Álvaro Morata,Centre-Forward,24,Real Madrid,LaLiga,Chelsea,Premier League,18,40.0,66.0,1
4132,4218,Aymeric Laporte,Centre-Back,23,Athletic Bilbao,LaLiga,Man City,Premier League,18,25.0,65.0,3
4133,4219,Pierre-Emerick Aubameyang,Centre-Forward,28,Bor. Dortmund,German Bundesliga,Arsenal,Premier League,18,65.0,63.75,1
4134,4220,Benjamin Mendy,Left-Back,23,Monaco,French Ligue 1,Man City,Premier League,18,13.0,57.5,3
4135,4221,Alexandre Lacazette,Centre-Forward,26,Olympique Lyon,French Ligue 1,Arsenal,Premier League,18,40.0,53.0,1
4136,4222,Kyle Walker,Right-Back,27,Spurs,Premier League,Man City,Premier League,18,30.0,52.7,3
4137,4223,Bernardo Silva,Right Winger,22,Monaco,French Ligue 1,Man City,Premier League,18,40.0,50.0,1
4138,4224,Gylfi Sigurdsson,Attacking Midfield,27,Swansea,Premier League,Everton,Premier League,18,25.0,49.4,2
4139,4225,Nemanja Matic,Defensive Midfield,29,Chelsea,Premier League,Man Utd,Premier League,18,35.0,44.7,2
4140,4226,Leonardo Bonucci,Centre-Back,30,Juventus,Italy Serie A,AC Milan,Italy Serie A,18,45.0,42.0,3
4141,4227,Mohamed Salah,Right Winger,25,AS Roma,Italy Serie A,Liverpool,Premier League,18,35.0,42.0,1
4142,4228,Corentin Tolisso,Central Midfield,22,Olympique Lyon,French Ligue 1,Bayern Munich ,German Bundesliga,18,22.0,41.5,2
4143,4229,Federico Bernardeschi,Right Winger,23,Fiorentina,Italy Serie A,Juventus,Italy Serie A,18,30.0,40.0,1
4144,4230,Cédric Bakambu,Centre-Forward,26,Villarreal CF,LaLiga,BJ Sinobo Guoan,Super League Greece,18,25.0,40.0,1
4145,4231,Ederson,Goalkeeper,23,Benfica,LaLiga,Man City,Premier League,18,22.0,40.0,4
4146,4232,Tiemoué Bakayoko,Defensive Midfield,22,Monaco,French Ligue 1,Chelsea,Premier League,18,16.0,40.0,2
4147,4233,Paulinho,Central Midfield,29,GZ Evergrande,Super League Greece,FC Barcelona,LaLiga,18,15.0,40.0,2
4148,4234,Davinson Sánchez,Centre-Back,21,AFC Ajax,Eredivisie League(Nederland),Spurs,Premier League,18,12.0,40.0,3
4149,4235,André Silva,Centre-Forward,21,FC Porto,LaLiga,AC Milan,Italy Serie A,18,22.0,38.0,1
4150,4236,Alex Oxlade-Chamberlain,Right Midfield,24,Arsenal,Premier League,Liverpool,Premier League,18,22.0,38.0,2
4151,4237,Danny Drinkwater,Central Midfield,27,Leicester,Premier League,Chelsea,Premier League,18,9.0,37.9,2
4152,4238,Vitolo,Left Winger,27,Sevilla FC,LaLiga,Atlético Madrid,LaLiga,18,25.0,36.0,1
4153,4239,Antonio Rüdiger,Centre-Back,24,AS Roma,Italy Serie A,Chelsea,Premier League,18,25.0,35.0,3
4154,4240,Victor Lindelöf,Centre-Back,22,Benfica,LaLiga,Man Utd,Premier League,18,22.0,35.0,3
4155,4241,Iñigo Martínez,Centre-Back,26,Real Sociedad,LaLiga,Athletic Bilbao,LaLiga,18,25.0,32.0,3
4156,4242,Nélson Semedo,Right-Back,23,Benfica,LaLiga,FC Barcelona,LaLiga,18,20.0,30.57,3
4157,4243,Yannick Carrasco,Left Winger,24,Atlético Madrid,LaLiga,DL Yifang,Super League Greece,18,40.0,30.0,1
4158,4244,Keita Baldé,Left Winger,22,Lazio,Italy Serie A,Monaco,French Ligue 1,18,25.0,30.0,1
4159,4245,Danilo,Right-Back,26,Real Madrid,LaLiga,Man City,Premier League,18,16.0,30.0,3
4160,4246,Michael Keane,Centre-Back,24,Burnley,Premier League,Everton,Premier League,18,18.0,28.5,3
4161,4247,Jordan Pickford,Goalkeeper,23,Sunderland,English League Championship,Everton,Premier League,18,15.0,28.5,4
4162,4248,Lucas Moura,Right Winger,25,Paris SG,French Ligue 1,Spurs,Premier League,18,28.0,28.4,1
4163,4249,Mamadou Sakho,Centre-Back,27,Liverpool,Premier League,Crystal Palace,Premier League,18,15.0,28.2,3
4164,4250,Kelechi Iheanacho,Centre-Forward,20,Man City,Premier League,Leicester,Premier League,18,15.0,27.7,1
4165,4251,Davy Klaassen,Attacking Midfield,24,AFC Ajax,Eredivisie League(Nederland),Everton,Premier League,18,18.0,27.0,2
4166,4252,Milan Skriniar,Centre-Back,22,Sampdoria,Italy Serie A,Inter,Italy Serie A,18,7.0,27.0,3
4167,4253,Youri Tielemans,Central Midfield,20,RSC Anderlecht,Jupiler Pro League(Belgium),Monaco,French Ligue 1,18,22.0,25.0,2
4168,4254,Andriy Yarmolenko,Right Winger,27,Dynamo Kyiv,Premier League,Bor. Dortmund,German Bundesliga,18,18.0,25.0,1
4169,4255,Serge Aurier,Right-Back,24,Paris SG,French Ligue 1,Spurs,Premier League,18,15.0,25.0,3
4170,4256,Davide Zappacosta,Right-Back,25,Torino,Italy Serie A,Chelsea,Premier League,18,8.5,25.0,3
4171,4257,Adrien Silva,Central Midfield,28,Sporting CP,LaLiga,Leicester,Premier League,18,25.0,24.5,2
4172,4258,Theo Hernández,Left-Back,19,Atlético Madrid,LaLiga,Real Madrid,LaLiga,18,15.0,24.0,3
4173,4259,Matías Vecino,Central Midfield,25,Fiorentina,Italy Serie A,Inter,Italy Serie A,18,13.0,24.0,2
4174,4260,Lucas Alario,Centre-Forward,24,River Plate,LaLiga,Bay. Leverkusen,German Bundesliga,18,12.0,24.0,1
4175,4261,Andrea Conti,Right-Back,23,Atalanta,Italy Serie A,AC Milan,Italy Serie A,18,10.0,24.0,3
4176,4262,Leandro Paredes,Defensive Midfield,23,AS Roma,Italy Serie A,Zenit S-Pb,Premier League,18,13.0,23.0,2
4177,4263,André Ayew,Left Winger,28,West Ham,Premier League,Swansea,Premier League,18,18.0,22.8,1
4178,4264,Nathan Aké,Centre-Back,22,Chelsea,Premier League,Bournemouth,Premier League,18,8.0,22.8,3
4179,4265,Theo Walcott,Right Winger,28,Arsenal,Premier League,Everton,Premier League,18,20.0,22.5,1
4180,4266,Cenk Tosun,Centre-Forward,26,Besiktas,Turkish Super Lig,Everton,Premier League,18,10.5,22.5,1
4181,4267,Marko Arnautovic,Left Winger,28,Stoke City,Premier League,West Ham,Premier League,18,15.0,22.3,1
4182,4268,Hakan Calhanoglu,Left Winger,23,Bay. Leverkusen,German Bundesliga,AC Milan,Italy Serie A,18,20.0,22.0,1
4183,4269,Guido Carrillo,Centre-Forward,26,Monaco,French Ligue 1,Southampton,Premier League,18,6.0,22.0,1
4184,4270,Luis Muriel,Centre-Forward,26,Sampdoria,Italy Serie A,Sevilla FC,LaLiga,18,17.0,21.5,1
4185,4271,Manuel Akanji,Centre-Back,22,FC Basel,Super League Greece,Bor. Dortmund,German Bundesliga,18,5.0,21.5,3
4186,4272,Kingsley Coman,Left Winger,21,Juventus,Italy Serie A,Bayern Munich ,German Bundesliga,18,20.0,21.0,1
4187,4273,Pietro Pellegri,Centre-Forward,16,Genoa,Italy Serie A,Monaco,French Ligue 1,18,8.0,21.0,1
4188,4274,Andre Gray,Centre-Forward,26,Burnley,Premier League,Watford,Premier League,18,10.0,20.4,1
4189,4275,Blaise Matuidi,Central Midfield,30,Paris SG,French Ligue 1,Juventus,Italy Serie A,18,30.0,20.0,2
4190,4276,Juan Cuadrado,Right Winger,29,Chelsea,Premier League,Juventus,Italy Serie A,18,25.0,20.0,1
4191,4277,Niklas Süle,Centre-Back,21,TSG Hoffenheim,German Bundesliga,Bayern Munich ,German Bundesliga,18,25.0,20.0,3
4192,4278,Roberto Gagliardini,Central Midfield,23,Atalanta,Italy Serie A,Inter,Italy Serie A,18,20.0,20.0,2
4193,4279,Kevin Kampl,Central Midfield,26,Bay. Leverkusen,German Bundesliga,RB Leipzig,German Bundesliga,18,15.0,20.0,2
4194,4280,Maximilian Philipp,Left Winger,23,SC Freiburg,German Bundesliga,Bor. Dortmund,German Bundesliga,18,15.0,20.0,1
4195,4281,Óliver Torres,Attacking Midfield,22,Atlético Madrid,LaLiga,FC Porto,LaLiga,18,14.0,20.0,2
4196,4282,Emerson,Left-Back,23,AS Roma,Italy Serie A,Chelsea,Premier League,18,14.0,20.0,3
4197,4283,Nikola Maksimovic,Centre-Back,25,Torino,Italy Serie A,SSC Napoli,Italy Serie A,18,10.0,20.0,3
4198,4284,Dalbert,Left-Back,23,OGC Nice,French Ligue 1,Inter,Italy Serie A,18,5.0,20.0,3
4199,4285,Kevin Wimmer,Centre-Back,24,Spurs,Premier League,Stoke City,Premier League,18,7.0,19.4,3
4200,4286,Nabil Bentaleb,Defensive Midfield,22,Spurs,Premier League,FC Schalke 04,German Bundesliga,18,18.0,19.0,2
4201,4287,Mateo Musacchio,Centre-Back,26,Villarreal CF,LaLiga,AC Milan,Italy Serie A,18,18.0,18.0,3
4202,4288,Rúben Neves,Defensive Midfield,20,FC Porto,LaLiga,Wolves,English League Championship,18,10.0,17.9,2
4203,4289,Chicharito,Centre-Forward,29,Bay. Leverkusen,German Bundesliga,West Ham,Premier League,18,18.0,17.8,1
4204,4290,Panagiotis Retsos,Centre-Back,19,Olympiacos,Super League Greece,Bay. Leverkusen,German Bundesliga,18,5.0,17.5,3
4205,4291,Britt Assombalonga,Centre-Forward,24,Nottm Forest,English League Championship,Middlesbrough,English League Championship,18,5.0,17.1,1
4206,4292,Lucas Biglia,Defensive Midfield,31,Lazio,Italy Serie A,AC Milan,Italy Serie A,18,20.0,17.0,2
4207,4293,Olivier Giroud,Centre-Forward,31,Arsenal,Premier League,Chelsea,Premier League,18,20.0,17.0,1
4208,4294,Medhi Benatia,Centre-Back,30,Bayern Munich ,German Bundesliga,Juventus,Italy Serie A,18,15.0,17.0,3
4209,4295,Matthias Ginter,Centre-Back,23,Bor. Dortmund,German Bundesliga,Bor. M'gladbach,German Bundesliga,18,15.0,17.0,3
4210,4296,John Anthony Brooks,Centre-Back,24,Hertha BSC,German Bundesliga,VfL Wolfsburg,German Bundesliga,18,14.0,17.0,3
4211,4297,Jürgen Locadia,Centre-Forward,24,PSV Eindhoven,Eredivisie League(Nederland),Brighton,Premier League,18,8.5,17.0,1
4212,4298,Mario Lemina,Defensive Midfield,23,Juventus,Italy Serie A,Southampton,Premier League,18,7.5,17.0,2
4213,4299,Jhon Córdoba,Centre-Forward,24,1.FSV Mainz 05,German Bundesliga,1. FC Köln,German Bundesliga,18,7.0,17.0,1
4214,4300,Ismaïla Sarr,Left Winger,19,FC Metz,French Ligue 1,Stade Rennais,French Ligue 1,18,2.5,17.0,1
4215,4301,Ross Barkley,Attacking Midfield,24,Everton,Premier League,Chelsea,Premier League,18,25.0,16.9,2
4216,4302,Dani Ceballos,Central Midfield,20,Real Betis,LaLiga,Real Madrid,LaLiga,18,10.0,16.5,2
4217,4303,Wesley Hoedt,Centre-Back,23,Lazio,Italy Serie A,Southampton,Premier League,18,7.5,16.4,3
4218,4304,Chris Wood,Centre-Forward,25,Leeds,English League Championship,Burnley,Premier League,18,6.0,16.4,1
4219,4305,Sam Clucas,Left Midfield,26,Hull City,English League Championship,Swansea,Premier League,18,2.5,16.3,2
4220,4306,Simone Zaza,Centre-Forward,26,Juventus,Italy Serie A,Valencia CF,LaLiga,18,15.0,16.0,1
4221,4307,Yuri Berchiche,Left-Back,27,Real Sociedad,LaLiga,Paris SG,French Ligue 1,18,10.0,16.0,3
4222,4308,Emanuel Mammana,Centre-Back,21,Olympique Lyon,French Ligue 1,Zenit S-Pb,Premier League,18,7.0,16.0,3
4223,4309,Badou Ndiaye,Central Midfield,27,Galatasaray,Turkish Super Lig,Stoke City,Premier League,18,7.0,16.0,2
4224,4310,Jean-Kévin Augustin,Centre-Forward,20,Paris SG,French Ligue 1,RB Leipzig,German Bundesliga,18,3.0,16.0,1
4225,4311,Oliver Burke,Right Winger,20,RB Leipzig,German Bundesliga,West Brom,Premier League,18,7.0,15.2,1
4226,4312,Fernando Llorente,Centre-Forward,32,Swansea,Premier League,Spurs,Premier League,18,6.0,15.1,1
4227,4313,Ricardo Rodríguez,Left-Back,24,VfL Wolfsburg,German Bundesliga,AC Milan,Italy Serie A,18,17.0,15.0,3
4228,4314,José Izquierdo,Left Winger,25,Club Brugge,Jupiler Pro League(Belgium),Brighton,Premier League,18,14.0,15.0,1
4229,4315,Konstantinos Mitroglou,Centre-Forward,29,Benfica,LaLiga,Marseille,French Ligue 1,18,12.0,15.0,1
4230,4316,Terence Kongolo,Centre-Back,23,Feyenoord,Eredivisie League(Nederland),Monaco,French Ligue 1,18,10.0,15.0,3
4231,4317,Giovanni Simeone,Centre-Forward,22,Genoa,Italy Serie A,Fiorentina,Italy Serie A,18,10.0,15.0,1
4232,4318,Vicente Iborra,Defensive Midfield,29,Sevilla FC,LaLiga,Leicester,Premier League,18,9.0,15.0,2
4233,4319,Sebastián Driussi,Centre-Forward,21,River Plate,LaLiga,Zenit S-Pb,Premier League,18,8.0,15.0,1
4234,4320,Gianluca Caprari,Second Striker,23,Inter,Italy Serie A,Sampdoria,Italy Serie A,18,6.0,15.0,1
4235,4321,Francis Coquelin,Defensive Midfield,26,Arsenal,Premier League,Valencia CF,LaLiga,18,12.0,14.0,2
4236,4322,Enes Ünal,Centre-Forward,20,Man City,Premier League,Villarreal CF,LaLiga,18,10.0,14.0,1
4237,4323,Rúben Semedo,Centre-Back,23,Sporting CP,LaLiga,Villarreal CF,LaLiga,18,9.0,14.0,3
4238,4324,Rick Karsdorp,Right-Back,22,Feyenoord,Eredivisie League(Nederland),AS Roma,Italy Serie A,18,9.0,14.0,3
4239,4325,Thiago Maia,Central Midfield,20,Santos FC,Italy Serie A,LOSC Lille,French Ligue 1,18,3.0,14.0,2
4240,4326,Jay Rodríguez,Centre-Forward,27,Southampton,Premier League,West Brom,Premier League,18,10.0,13.7,1
4241,4327,Harry Maguire,Centre-Back,24,Hull City,English League Championship,Leicester,Premier League,18,8.0,13.7,3
4242,4328,Marten de Roon,Central Midfield,26,Middlesbrough,English League Championship,Atalanta,Italy Serie A,18,10.0,13.5,2
4243,4329,Cengiz Ünder,Right Winger,20,Basaksehir,Turkish Super Lig,AS Roma,Italy Serie A,18,5.0,13.4,1
4244,4330,Wilfried Bony,Centre-Forward,28,Man City,Premier League,Swansea,Premier League,18,18.0,13.0,1
4245,4331,Bruma,Left Winger,22,Galatasaray,Turkish Super Lig,RB Leipzig,German Bundesliga,18,11.0,13.0,1
4246,4332,Marko Rog,Central Midfield,21,Dinamo Zagreb,Croatian First Football League,SSC Napoli,Italy Serie A,18,10.0,13.0,2
4247,4333,Davy Pröpper,Central Midfield,25,PSV Eindhoven,Eredivisie League(Nederland),Brighton,Premier League,18,10.0,13.0,2
4248,4334,Sandro Wagner,Centre-Forward,30,TSG Hoffenheim,German Bundesliga,Bayern Munich ,German Bundesliga,18,9.0,13.0,1
4249,4335,Steve Mounié,Centre-Forward,22,Montpellier,French Ligue 1,Huddersfield,Premier League,18,5.5,13.0,1
4250,4336,Emre Mor,Left Winger,20,Bor. Dortmund,German Bundesliga,Celta de Vigo,LaLiga,18,5.0,13.0,1
4251,4338,Roque Mesa,Central Midfield,28,UD Las Palmas,LaLiga,Swansea,Premier League,18,6.25,12.5,2
4252,4339,Bruno Peres,Right-Back,27,Torino,Italy Serie A,AS Roma,Italy Serie A,18,11.0,12.5,3
4253,4340,Simon Kjær,Centre-Back,28,Fenerbahce,Turkish Super Lig,Sevilla FC,LaLiga,18,11.0,12.5,3
4254,4341,Yevhen Konoplyanka,Left Winger,27,Sevilla FC,LaLiga,FC Schalke 04,German Bundesliga,18,10.0,12.5,1
4255,4342,Sven Bender,Centre-Back,28,Bor. Dortmund,German Bundesliga,Bay. Leverkusen,German Bundesliga,18,7.0,12.5,3
4256,4343,Richarlison,Left Winger,20,Fluminense,Italy Serie A,Watford,Premier League,18,2.0,12.4,1
4257,4344,Alex Pritchard,Attacking Midfield,24,Norwich,English League Championship,Huddersfield,Premier League,18,5.0,12.35,2
4258,4345,Ezequiel Barco,Attacking Midfield,18,Independiente,LaLiga,Atlanta United,MLS,18,6.5,12.28,2
4259,4346,Wojciech Szczesny,Goalkeeper,27,Arsenal,Premier League,Juventus,Italy Serie A,18,17.0,12.2,4
4260,4347,Ömer Toprak,Centre-Back,27,Bay. Leverkusen,German Bundesliga,Bor. Dortmund,German Bundesliga,18,16.0,12.0,3
4261,4348,Mahmoud Dahoud,Central Midfield,21,Bor. M'gladbach,German Bundesliga,Bor. Dortmund,German Bundesliga,18,15.0,12.0,2
4262,4349,Gerard Deulofeu,Right Winger,23,Everton,Premier League,FC Barcelona,LaLiga,18,12.0,12.0,1
4263,4350,Pablo Fornals,Attacking Midfield,21,Málaga CF,LaLiga,Villarreal CF,LaLiga,18,10.0,12.0,2
4264,4351,Mattia De Sciglio,Right-Back,24,AC Milan,Italy Serie A,Juventus,Italy Serie A,18,8.5,12.0,3
4265,4352,Adrián Ramos,Centre-Forward,31,Bor. Dortmund,German Bundesliga,CQ Dangdai Lif.,Super League Greece,18,5.0,12.0,1
4266,4353,Denis Zakaria,Defensive Midfield,20,BSC Young Boys,Super League Greece,Bor. M'gladbach,German Bundesliga,18,4.0,12.0,2
4267,4354,Pedro Rocha,Left Winger,22,Grêmio,Italy Serie A,Spartak Moscow,Premier League,18,1.5,12.0,1
4268,4356,Yerry Mina,Centre-Back,23,Palmeiras,Italy Serie A,FC Barcelona,LaLiga,18,5.9,11.8,3
4269,4357,Jordan Rhodes,Centre-Forward,27,Middlesbrough,English League Championship,Sheff Wed,English League Championship,18,10.0,11.7,1
4270,4358,Asmir Begovic,Goalkeeper,30,Chelsea,Premier League,Bournemouth,Premier League,18,8.0,11.5,4
4271,4359,Lucas Pratto,Centre-Forward,29,São Paulo,Italy Serie A,River Plate,LaLiga,18,4.5,11.5,1
4272,4360,Martin Braithwaite,Centre-Forward,26,Toulouse,French Ligue 1,Middlesbrough,English League Championship,18,7.5,11.3,1
4273,4361,Jacob Murphy,Right Winger,22,Norwich,English League Championship,Newcastle,Premier League,18,1.0,11.3,1
4274,4362,Florian Thauvin,Right Winger,24,Newcastle,Premier League,Marseille,French Ligue 1,18,18.0,11.0,1
4275,4363,Gabriel Paulista,Centre-Back,26,Arsenal,Premier League,Valencia CF,LaLiga,18,13.0,11.0,3
4276,4364,Martin Terrier,Left Winger,20,LOSC Lille,French Ligue 1,Olympique Lyon,French Ligue 1,18,12.0,11.0,1
4277,4365,Guilherme Arana,Left-Back,20,Corinthians,Italy Serie A,Sevilla FC,LaLiga,18,10.0,11.0,3
4278,4366,Stevan Jovetic,Centre-Forward,27,Inter,Italy Serie A,Monaco,French Ligue 1,18,10.0,11.0,1
4279,4367,Jonathan Viera,Attacking Midfield,28,UD Las Palmas,LaLiga,BJ Sinobo Guoan,Super League Greece,18,8.0,11.0,2
4280,4368,Jô,Centre-Forward,30,Corinthians,Italy Serie A,Nagoya Grampus,Japanese League,18,4.0,11.0,1
4281,4369,Nikola Vlasic,Attacking Midfield,19,Hajduk Split,Croatian First Football League,Everton,Premier League,18,4.0,10.8,2
4282,4370,Marc Bartra,Centre-Back,27,Bor. Dortmund,German Bundesliga,Real Betis,LaLiga,18,15.0,10.5,3
4283,4371,Rodrigo Bentancur,Central Midfield,20,Boca Juniors,LaLiga,Juventus,Italy Serie A,18,6.0,10.5,2
4284,4372,Luiz Araújo,Right Winger,21,São Paulo,Italy Serie A,LOSC Lille,French Ligue 1,18,0.5,10.5,1
4285,4373,Jordan Hugill,Centre-Forward,25,Preston NE,English League Championship,West Ham,Premier League,18,3.0,10.2,1
4286,4374,Luiz Gustavo,Defensive Midfield,29,VfL Wolfsburg,German Bundesliga,Marseille,French Ligue 1,18,12.0,10.0,2
4287,4375,Lorenzo Pellegrini,Central Midfield,21,Sassuolo,Italy Serie A,AS Roma,Italy Serie A,18,12.0,10.0,2
4288,4376,Ignacio Camacho,Defensive Midfield,27,Málaga CF,LaLiga,VfL Wolfsburg,German Bundesliga,18,10.0,10.0,2
4289,4377,Marco Benassi,Central Midfield,22,Torino,Italy Serie A,Fiorentina,Italy Serie A,18,9.5,10.0,2
4290,4378,Diafra Sakho,Centre-Forward,28,West Ham,Premier League,Stade Rennais,French Ligue 1,18,8.0,10.0,1
4291,4379,Bertrand Traoré,Right Winger,21,Chelsea,Premier League,Olympique Lyon,French Ligue 1,18,8.0,10.0,1
4292,4380,Landry Dimata,Centre-Forward,19,KV Oostende,Jupiler Pro League(Belgium),VfL Wolfsburg,German Bundesliga,18,6.5,10.0,1
4293,4381,Florian Lejeune,Centre-Back,26,SD Eibar,LaLiga,Newcastle,Premier League,18,5.0,10.0,3
